cnes,mes,ocupacaoConfirmadoCli,ocupacaoConfirmadoUti,saidaConfirmadaObitos,saidaConfirmadaAltas
2447894,8.0,155.0,0.0,0.0,5.0
2447894,9.0,106.0,0.0,0.0,11.0
2447894,10.0,46.0,0.0,3.0,3.0
2447894,11.0,141.0,0.0,1.0,11.0
2447894,12.0,188.0,0.0,1.0,18.0
2448521,1.0,0.0,17.0,0.0,0.0
2448521,8.0,4.0,187.0,5.0,7.0
2448521,9.0,0.0,206.0,13.0,7.0
2448521,10.0,3.0,217.0,3.0,8.0
2448521,11.0,12.0,225.0,3.0,9.0
2448521,12.0,12.0,237.0,11.0,8.0
2448637,1.0,344.0,268.0,7.0,50.0
2448637,2.0,127.0,84.0,3.0,20.0
2448637,3.0,397.0,228.0,15.0,36.0
2448637,4.0,656.0,290.0,14.0,73.0
2448637,5.0,226.0,262.0,15.0,24.0
2448637,6.0,274.0,231.0,9.0,33.0
2448637,7.0,185.0,221.0,7.0,31.0
2448637,8.0,111.0,203.0,9.0,34.0
2448637,9.0,127.0,225.0,7.0,42.0
2448637,10.0,47.0,163.0,9.0,14.0
2448637,11.0,0.0,9.0,0.0,0.0
2448637,12.0,349.0,272.0,9.0,62.0
2449641,1.0,0.0,2.0,0.0,0.0
2449641,2.0,5.0,30.0,14.0,0.0
2449641,3.0,64.0,120.0,18.0,17.0
2449641,4.0,189.0,123.0,10.0,38.0
2449641,5.0,518.0,198.0,26.0,44.0
2449641,6.0,229.0,193.0,32.0,65.0
2449641,7.0,114.0,110.0,16.0,12.0
2449641,8.0,78.0,35.0,3.0,22.0
2449641,9.0,36.0,0.0,2.0,10.0
2449641,10.0,13.0,0.0,2.0,16.0
2449641,11.0,34.0,0.0,1.0,4.0
2449641,12.0,10.0,0.0,0.0,0.0
2452383,1.0,546.0,363.0,20.0,44.0
2452383,2.0,509.0,278.0,43.0,42.0
2452383,3.0,940.0,432.0,67.0,41.0
2452383,4.0,467.0,323.0,51.0,53.0
2452383,5.0,312.0,376.0,39.0,42.0
2452383,6.0,612.0,595.0,48.0,63.0
2452383,7.0,573.0,648.0,44.0,36.0
2452383,8.0,474.0,529.0,50.0,43.0
2452383,9.0,415.0,288.0,15.0,37.0
2452383,10.0,278.0,173.0,9.0,22.0
2452383,11.0,262.0,207.0,9.0,27.0
2452383,12.0,324.0,209.0,9.0,27.0
2452782,1.0,36.0,216.0,6.0,33.0
2452782,3.0,167.0,459.0,48.0,42.0
2452782,4.0,377.0,535.0,63.0,71.0
2452782,5.0,377.0,551.0,44.0,56.0
2452782,6.0,597.0,655.0,59.0,93.0
2452782,7.0,354.0,519.0,48.0,384.0
2452782,8.0,316.0,303.0,18.0,72.0
2452782,9.0,56.0,245.0,9.0,25.0
2452782,10.0,37.0,213.0,4.0,22.0
2452782,11.0,39.0,174.0,4.0,6.0
2452782,12.0,49.0,252.0,8.0,24.0
2454475,1.0,99.0,0.0,2.0,20.0
2454475,2.0,16.0,0.0,0.0,5.0
2454475,3.0,115.0,0.0,0.0,30.0
2454475,4.0,145.0,0.0,3.0,19.0
2454475,5.0,103.0,0.0,1.0,21.0
2454475,6.0,114.0,3.0,3.0,24.0
2454475,7.0,83.0,3.0,1.0,17.0
2454475,8.0,44.0,9.0,3.0,4.0
2454475,9.0,65.0,0.0,0.0,10.0
2454475,10.0,55.0,0.0,0.0,14.0
2454475,11.0,87.0,0.0,0.0,12.0
2454475,12.0,65.0,0.0,1.0,9.0
2454696,1.0,80.0,0.0,0.0,12.0
2454696,2.0,52.0,0.0,0.0,3.0
2454696,3.0,254.0,0.0,6.0,20.0
2454696,4.0,227.0,0.0,3.0,34.0
2454696,5.0,180.0,0.0,11.0,12.0
2454696,6.0,359.0,0.0,8.0,38.0
2454696,7.0,120.0,3.0,0.0,11.0
2454696,8.0,55.0,0.0,0.0,3.0
2454696,9.0,15.0,0.0,0.0,2.0
2457156,5.0,2.0,0.0,0.0,1.0
2457156,6.0,15.0,0.0,0.0,2.0
2457768,5.0,7.0,0.0,5.0,0.0
2457768,6.0,0.0,6.0,5.0,4.0
2457768,7.0,0.0,0.0,1.0,0.0
2458055,1.0,321.0,0.0,8.0,70.0
2458055,2.0,358.0,0.0,9.0,67.0
2458055,3.0,719.0,0.0,21.0,150.0
2458055,4.0,246.0,2.0,8.0,110.0
2458055,5.0,586.0,11.0,27.0,143.0
2458055,6.0,726.0,26.0,16.0,205.0
2458055,7.0,635.0,53.0,12.0,102.0
2458055,8.0,34.0,0.0,2.0,37.0
2458055,12.0,312.0,0.0,7.0,33.0
2459477,5.0,16.0,0.0,2.0,0.0
2459477,6.0,3.0,0.0,0.0,0.0
2459477,7.0,6.0,0.0,0.0,0.0
2460262,1.0,8.0,2.0,0.0,4.0
2460262,2.0,0.0,79.0,4.0,8.0
2460262,3.0,375.0,226.0,25.0,37.0
2460262,4.0,170.0,247.0,21.0,25.0
2460262,5.0,358.0,225.0,26.0,35.0
2460262,6.0,501.0,413.0,49.0,67.0
2460262,7.0,213.0,255.0,25.0,32.0
2460262,8.0,138.0,168.0,13.0,26.0
2460262,9.0,78.0,64.0,10.0,22.0
2460262,10.0,3.0,14.0,3.0,1.0
2460262,12.0,3.0,1.0,0.0,2.0
2462192,1.0,18.0,0.0,1.0,0.0
2462192,2.0,22.0,0.0,0.0,0.0
2462192,3.0,172.0,0.0,5.0,5.0
2462192,4.0,106.0,0.0,3.0,2.0
2462192,5.0,108.0,0.0,1.0,9.0
2462192,6.0,184.0,0.0,15.0,20.0
2462192,7.0,96.0,0.0,1.0,7.0
2462192,8.0,37.0,0.0,0.0,2.0
2462192,9.0,15.0,0.0,0.0,0.0
2462192,10.0,2.0,0.0,0.0,0.0
2462192,11.0,12.0,0.0,0.0,0.0
2462192,12.0,33.0,0.0,0.0,3.0
2463016,1.0,62.0,0.0,1.0,2.0
2463016,2.0,64.0,0.0,0.0,0.0
2463016,3.0,250.0,73.0,18.0,0.0
2463016,4.0,585.0,112.0,20.0,34.0
2463016,5.0,507.0,319.0,36.0,59.0
2463016,6.0,438.0,363.0,24.0,65.0
2463016,7.0,496.0,400.0,23.0,51.0
2463016,8.0,235.0,249.0,16.0,33.0
2463016,9.0,4.0,102.0,3.0,6.0
2463016,10.0,0.0,39.0,3.0,1.0
2463016,11.0,75.0,0.0,1.0,13.0
2463016,12.0,31.0,0.0,0.0,4.0
2463784,1.0,63.0,0.0,0.0,4.0
2463784,2.0,41.0,0.0,0.0,3.0
2463784,3.0,205.0,0.0,4.0,11.0
2463784,4.0,217.0,0.0,2.0,19.0
2463784,5.0,135.0,0.0,1.0,29.0
2463784,6.0,127.0,0.0,0.0,12.0
2463784,7.0,170.0,0.0,0.0,19.0
2463784,8.0,203.0,0.0,1.0,23.0
2463784,9.0,52.0,0.0,2.0,39.0
2463784,10.0,58.0,0.0,0.0,11.0
2463784,11.0,52.0,0.0,0.0,6.0
2463784,12.0,42.0,0.0,0.0,5.0
2464276,3.0,11.0,1.0,0.0,0.0
2464276,4.0,72.0,0.0,1.0,12.0
2464594,1.0,0.0,1068.0,14.0,28.0
2464594,2.0,283.0,644.0,21.0,17.0
2464594,3.0,1822.0,1857.0,117.0,119.0
2464594,4.0,1878.0,2097.0,127.0,114.0
2464594,5.0,1819.0,2216.0,117.0,125.0
2464594,6.0,2669.0,3108.0,157.0,197.0
2464594,7.0,531.0,1900.0,85.0,50.0
2464594,8.0,107.0,1401.0,26.0,25.0
2464594,9.0,0.0,807.0,16.0,7.0
2464594,10.0,0.0,583.0,9.0,6.0
2464594,11.0,0.0,574.0,15.0,7.0
2464594,12.0,0.0,416.0,12.0,6.0
2465469,5.0,89.0,0.0,4.0,16.0
2465469,7.0,21.0,0.0,0.0,3.0
2465825,1.0,14500.0,1791.0,26.0,22.0
2465825,2.0,153.0,181.0,8.0,7.0
2465825,3.0,313.0,321.0,20.0,35.0
2465825,4.0,535.0,494.0,30.0,46.0
2465825,5.0,404.0,552.0,35.0,50.0
2465825,6.0,308.0,554.0,21.0,50.0
2465825,7.0,250.0,525.0,22.0,47.0
2465825,8.0,512.0,669.0,31.0,63.0
2465825,9.0,282.0,295.0,16.0,31.0
2465825,10.0,249.0,151.0,4.0,36.0
2465825,11.0,293.0,212.0,15.0,41.0
2465825,12.0,520.0,413.0,27.0,75.0
2465833,6.0,68.0,159.0,67.0,93.0
2465833,7.0,43.0,97.0,35.0,45.0
2465833,8.0,0.0,173.0,8.0,7.0
2465833,9.0,0.0,188.0,2.0,15.0
2465833,10.0,0.0,70.0,4.0,1.0
2466694,1.0,31.0,0.0,1.0,7.0
2466694,2.0,16.0,-1.0,0.0,4.0
2466694,3.0,38.0,0.0,1.0,5.0
2466694,4.0,14.0,0.0,0.0,4.0
2466694,5.0,12.0,1.0,0.0,4.0
2466694,8.0,0.0,0.0,0.0,0.0
2466694,9.0,1.0,0.0,0.0,0.0
2466694,10.0,0.0,0.0,0.0,0.0
2466694,11.0,4.0,0.0,1.0,0.0
2466694,12.0,10.0,0.0,0.0,4.0
2468271,1.0,14.0,-1.0,1.0,0.0
2468271,2.0,5.0,0.0,0.0,1.0
2468271,3.0,75.0,0.0,0.0,13.0
2468271,4.0,156.0,2.0,2.0,30.0
2468271,5.0,135.0,0.0,0.0,19.0
2468271,6.0,88.0,1.0,3.0,26.0
2468271,7.0,93.0,0.0,0.0,17.0
2468271,8.0,155.0,0.0,5.0,28.0
2468271,9.0,96.0,5.0,1.0,19.0
2468271,10.0,51.0,-1.0,1.0,7.0
2468271,11.0,19.0,0.0,0.0,3.0
2468271,12.0,22.0,0.0,0.0,2.0
2468972,1.0,188.0,237.0,5.0,21.0
2468972,2.0,127.0,127.0,4.0,18.0
2468972,3.0,479.0,250.0,20.0,24.0
2468972,4.0,418.0,291.0,28.0,51.0
2468972,5.0,414.0,293.0,21.0,73.0
2468972,6.0,423.0,263.0,19.0,67.0
2468972,7.0,527.0,230.0,13.0,72.0
2468972,8.0,435.0,219.0,13.0,39.0
2468972,9.0,60.0,54.0,2.0,5.0
2468972,10.0,37.0,77.0,3.0,7.0
2468972,11.0,71.0,142.0,5.0,18.0
2468972,12.0,139.0,161.0,5.0,23.0
2470748,1.0,253.0,163.0,9.0,14.0
2470748,2.0,89.0,37.0,2.0,11.0
2470748,3.0,339.0,296.0,14.0,29.0
2470748,4.0,218.0,409.0,20.0,18.0
2470748,5.0,329.0,438.0,20.0,52.0
2470748,6.0,284.0,434.0,16.0,42.0
2470748,7.0,223.0,344.0,12.0,31.0
2470748,8.0,254.0,147.0,4.0,12.0
2470748,10.0,176.0,51.0,1.0,1.0
2470748,11.0,277.0,134.0,3.0,13.0
2470748,12.0,389.0,186.0,6.0,32.0
2471205,1.0,0.0,0.0,0.0,0.0
2471205,2.0,0.0,0.0,0.0,0.0
2471205,3.0,0.0,0.0,0.0,0.0
2471205,4.0,0.0,0.0,0.0,0.0
2471205,5.0,0.0,0.0,0.0,1.0
2471205,7.0,0.0,0.0,0.0,0.0
2471205,8.0,0.0,0.0,0.0,0.0
2471205,9.0,0.0,0.0,0.0,0.0
2471205,10.0,0.0,0.0,0.0,0.0
2471205,11.0,0.0,0.0,0.0,0.0
2471205,12.0,0.0,0.0,0.0,0.0
2471345,1.0,73.0,0.0,0.0,4.0
2471345,2.0,57.0,0.0,3.0,11.0
2471345,3.0,39.0,0.0,4.0,1.0
2471345,4.0,214.0,1.0,4.0,7.0
2471345,5.0,80.0,0.0,2.0,7.0
2471345,6.0,129.0,16.0,0.0,5.0
2471345,7.0,71.0,5.0,0.0,1.0
2471345,8.0,127.0,0.0,1.0,2.0
2471345,9.0,85.0,0.0,2.0,8.0
2471345,10.0,25.0,0.0,0.0,3.0
2471345,11.0,16.0,0.0,0.0,2.0
2471345,12.0,9.0,0.0,0.0,1.0
2471590,1.0,0.0,0.0,0.0,0.0
2471590,2.0,0.0,0.0,0.0,0.0
2471590,3.0,0.0,0.0,0.0,0.0
2471590,4.0,5.0,0.0,0.0,0.0
2471590,5.0,7.0,0.0,0.0,3.0
2471590,7.0,0.0,0.0,0.0,0.0
2471590,8.0,0.0,0.0,0.0,0.0
2471590,9.0,0.0,0.0,0.0,0.0
2471590,10.0,0.0,0.0,0.0,0.0
2471590,11.0,0.0,0.0,0.0,0.0
2471590,12.0,0.0,0.0,0.0,0.0
2471604,1.0,0.0,0.0,0.0,0.0
2471604,2.0,0.0,0.0,0.0,0.0
2471604,3.0,9.0,0.0,0.0,1.0
2471604,4.0,5.0,0.0,0.0,0.0
2471604,5.0,3.0,0.0,0.0,4.0
2471604,7.0,0.0,0.0,0.0,0.0
2471604,8.0,3.0,0.0,0.0,0.0
2471604,9.0,4.0,0.0,0.0,2.0
2471604,10.0,0.0,0.0,0.0,0.0
2471604,11.0,0.0,0.0,0.0,0.0
2471604,12.0,0.0,0.0,0.0,0.0
2471663,1.0,0.0,0.0,0.0,7.0
2471663,2.0,0.0,0.0,0.0,5.0
2471663,3.0,0.0,0.0,0.0,6.0
2471663,4.0,49.0,0.0,0.0,21.0
2471663,5.0,25.0,0.0,0.0,4.0
2471663,6.0,5.0,0.0,0.0,2.0
2471663,7.0,38.0,0.0,0.0,16.0
2471663,8.0,16.0,0.0,2.0,4.0
2471663,9.0,3.0,0.0,0.0,4.0
2471663,10.0,0.0,0.0,0.0,4.0
2471663,11.0,0.0,0.0,0.0,0.0
2471663,12.0,0.0,0.0,0.0,1.0
2471795,1.0,0.0,0.0,0.0,4.0
2471795,2.0,21.0,0.0,0.0,5.0
2471795,3.0,0.0,0.0,5.0,12.0
2471795,4.0,26.0,0.0,0.0,3.0
2471795,5.0,0.0,0.0,0.0,3.0
2471795,7.0,4.0,0.0,0.0,0.0
2471795,8.0,18.0,0.0,0.0,3.0
2471795,9.0,3.0,0.0,0.0,1.0
2471795,10.0,0.0,0.0,0.0,0.0
2471795,11.0,0.0,0.0,0.0,0.0
2471795,12.0,0.0,0.0,0.0,0.0
2472139,1.0,0.0,0.0,0.0,0.0
2472139,2.0,0.0,0.0,0.0,0.0
2472139,3.0,0.0,0.0,0.0,0.0
2472139,4.0,0.0,0.0,0.0,0.0
2472139,5.0,0.0,0.0,0.0,0.0
2472139,7.0,2.0,0.0,0.0,0.0
2472139,8.0,1.0,0.0,1.0,0.0
2472139,9.0,0.0,0.0,0.0,0.0
2472139,10.0,0.0,0.0,0.0,0.0
2472139,11.0,0.0,0.0,0.0,0.0
2472139,12.0,0.0,0.0,0.0,0.0
2472376,1.0,0.0,0.0,0.0,0.0
2472376,2.0,0.0,0.0,0.0,0.0
2472376,3.0,0.0,0.0,0.0,0.0
2472376,4.0,18.0,0.0,0.0,1.0
2472376,5.0,30.0,0.0,0.0,7.0
2472376,7.0,1.0,4.0,0.0,0.0
2472376,8.0,0.0,0.0,0.0,0.0
2472376,9.0,0.0,0.0,0.0,0.0
2472376,10.0,0.0,0.0,0.0,0.0
2472376,11.0,0.0,0.0,0.0,0.0
2472376,12.0,0.0,0.0,0.0,0.0
2472414,1.0,117.0,244.0,3.0,14.0
2472414,2.0,88.0,168.0,4.0,7.0
2472414,3.0,183.0,416.0,8.0,19.0
2472414,4.0,236.0,314.0,7.0,27.0
2472414,5.0,187.0,221.0,3.0,13.0
2472414,7.0,11.0,19.0,0.0,0.0
2472414,8.0,40.0,133.0,0.0,14.0
2472414,9.0,29.0,113.0,2.0,13.0
2472414,10.0,27.0,87.0,1.0,7.0
2472414,11.0,20.0,21.0,0.0,3.0
2472414,12.0,21.0,72.0,0.0,7.0
2472457,1.0,0.0,0.0,0.0,0.0
2472457,2.0,0.0,0.0,0.0,0.0
2472457,3.0,0.0,0.0,0.0,0.0
2472457,4.0,0.0,0.0,0.0,0.0
2472457,5.0,0.0,0.0,0.0,0.0
2472457,7.0,0.0,0.0,0.0,0.0
2472457,8.0,0.0,0.0,0.0,0.0
2472457,9.0,0.0,0.0,0.0,0.0
2472457,10.0,0.0,0.0,0.0,0.0
2472457,11.0,0.0,0.0,0.0,0.0
2472457,12.0,0.0,0.0,0.0,0.0
2472716,4.0,0.0,0.0,0.0,0.0
2472716,5.0,0.0,0.0,0.0,0.0
2472783,4.0,2.0,0.0,0.0,0.0
2472783,5.0,13.0,0.0,0.0,2.0
2472791,1.0,1.0,0.0,0.0,0.0
2472791,2.0,2.0,0.0,0.0,1.0
2472791,3.0,76.0,0.0,0.0,9.0
2472791,4.0,116.0,0.0,0.0,14.0
2472791,5.0,68.0,0.0,1.0,11.0
2472791,7.0,2.0,0.0,0.0,1.0
2472791,8.0,11.0,0.0,0.0,0.0
2472791,9.0,19.0,0.0,0.0,7.0
2472791,10.0,18.0,0.0,0.0,0.0
2472791,11.0,0.0,0.0,0.0,0.0
2472791,12.0,0.0,0.0,0.0,0.0
2472937,1.0,28.0,0.0,0.0,5.0
2472937,2.0,12.0,0.0,0.0,2.0
2472937,3.0,61.0,12.0,0.0,8.0
2472937,4.0,46.0,8.0,0.0,5.0
2472937,5.0,36.0,0.0,0.0,8.0
2472937,7.0,9.0,0.0,0.0,1.0
2472937,8.0,13.0,0.0,0.0,2.0
2472937,9.0,0.0,0.0,0.0,0.0
2472937,10.0,2.0,0.0,0.0,0.0
2472937,11.0,2.0,0.0,0.0,0.0
2472937,12.0,12.0,0.0,0.0,0.0
2472945,1.0,0.0,0.0,0.0,0.0
2472945,2.0,0.0,0.0,0.0,0.0
2472945,3.0,26.0,0.0,0.0,2.0
2472945,4.0,63.0,0.0,1.0,8.0
2472945,5.0,70.0,0.0,1.0,12.0
2472945,9.0,28.0,0.0,0.0,3.0
2472945,10.0,5.0,0.0,0.0,1.0
2472945,11.0,0.0,0.0,0.0,0.0
2472945,12.0,0.0,0.0,0.0,0.0
2473046,1.0,269.0,172.0,9.0,42.0
2473046,2.0,117.0,109.0,6.0,24.0
2473046,3.0,357.0,221.0,18.0,37.0
2473046,4.0,329.0,289.0,10.0,4.0
2473046,5.0,335.0,195.0,6.0,2.0
2473046,6.0,141.0,0.0,0.0,11.0
2473046,7.0,222.0,0.0,2.0,11.0
2473046,8.0,195.0,0.0,1.0,50.0
2473046,9.0,178.0,79.0,2.0,41.0
2473046,10.0,189.0,160.0,11.0,27.0
2473046,11.0,80.0,79.0,1.0,15.0
2473046,12.0,106.0,97.0,3.0,20.0
2473380,1.0,0.0,80.0,3.0,6.0
2473380,2.0,0.0,37.0,0.0,2.0
2473380,3.0,4.0,127.0,5.0,3.0
2473380,4.0,6.0,215.0,13.0,11.0
2473380,5.0,2.0,154.0,9.0,7.0
2473380,6.0,33.0,0.0,0.0,4.0
2473380,7.0,23.0,142.0,4.0,6.0
2473380,8.0,11.0,128.0,5.0,6.0
2473380,9.0,25.0,86.0,6.0,4.0
2473380,10.0,21.0,40.0,2.0,2.0
2473380,11.0,4.0,78.0,2.0,6.0
2473380,12.0,0.0,93.0,10.0,3.0
2473577,1.0,0.0,66.0,3.0,8.0
2473577,2.0,0.0,52.0,2.0,2.0
2473577,3.0,165.0,203.0,7.0,40.0
2473577,4.0,180.0,260.0,16.0,48.0
2473577,5.0,102.0,206.0,6.0,32.0
2473577,7.0,0.0,31.0,1.0,4.0
2473577,8.0,0.0,68.0,4.0,6.0
2473577,9.0,0.0,27.0,0.0,0.0
2473577,10.0,0.0,8.0,0.0,2.0
2473577,11.0,0.0,19.0,0.0,2.0
2473577,12.0,0.0,47.0,1.0,5.0
2474506,1.0,13.0,7.0,1.0,3.0
2474506,2.0,4.0,20.0,1.0,2.0
2474506,3.0,42.0,60.0,5.0,11.0
2474506,4.0,86.0,53.0,5.0,21.0
2474506,5.0,18.0,46.0,1.0,8.0
2474506,7.0,0.0,42.0,2.0,2.0
2474506,8.0,0.0,22.0,1.0,3.0
2474506,9.0,0.0,9.0,3.0,1.0
2474506,10.0,0.0,27.0,0.0,3.0
2474506,11.0,0.0,10.0,0.0,1.0
2474506,12.0,0.0,27.0,0.0,2.0
2474751,1.0,73.0,12.0,1.0,9.0
2474751,2.0,40.0,20.0,0.0,6.0
2474751,3.0,216.0,107.0,4.0,44.0
2474751,4.0,207.0,167.0,5.0,40.0
2474751,5.0,101.0,132.0,2.0,28.0
2474751,7.0,78.0,3.0,2.0,10.0
2474751,8.0,96.0,0.0,0.0,10.0
2474751,9.0,45.0,0.0,0.0,8.0
2474751,10.0,48.0,0.0,1.0,5.0
2474751,11.0,57.0,0.0,0.0,4.0
2474751,12.0,28.0,0.0,1.0,4.0
2475227,1.0,22.0,40.0,8.0,8.0
2475227,2.0,9.0,36.0,3.0,1.0
2475227,3.0,173.0,130.0,13.0,43.0
2475227,4.0,170.0,131.0,5.0,44.0
2475227,5.0,85.0,110.0,6.0,28.0
2475227,7.0,35.0,0.0,0.0,4.0
2475227,8.0,1.0,4.0,1.0,0.0
2475227,9.0,5.0,2.0,0.0,0.0
2475227,10.0,7.0,19.0,1.0,2.0
2475227,11.0,20.0,20.0,0.0,5.0
2475227,12.0,20.0,38.0,1.0,7.0
2475847,1.0,0.0,0.0,0.0,0.0
2475847,2.0,0.0,0.0,0.0,0.0
2475847,3.0,0.0,0.0,0.0,0.0
2475847,4.0,0.0,0.0,0.0,0.0
2475847,5.0,0.0,0.0,0.0,0.0
2475847,7.0,12.0,0.0,0.0,0.0
2475847,8.0,5.0,0.0,0.0,0.0
2475847,9.0,14.0,0.0,0.0,0.0
2475847,10.0,4.0,0.0,0.0,0.0
2475847,11.0,0.0,0.0,0.0,0.0
2475847,12.0,0.0,0.0,0.0,0.0
2476487,1.0,89.0,93.0,8.0,26.0
2476487,2.0,26.0,28.0,3.0,7.0
2476487,3.0,174.0,102.0,14.0,31.0
2476487,4.0,173.0,138.0,10.0,37.0
2476487,5.0,159.0,105.0,8.0,32.0
2476487,7.0,5.0,0.0,0.0,0.0
2476487,8.0,42.0,42.0,2.0,4.0
2476487,9.0,25.0,19.0,1.0,8.0
2476487,10.0,31.0,5.0,2.0,6.0
2476487,11.0,15.0,13.0,0.0,3.0
2476487,12.0,33.0,42.0,6.0,13.0
2477661,3.0,89.0,0.0,1.0,10.0
2477661,4.0,207.0,1.0,3.0,11.0
2477661,5.0,36.0,0.0,0.0,6.0
2477661,6.0,202.0,0.0,9.0,39.0
2477661,7.0,156.0,0.0,5.0,24.0
2477661,8.0,166.0,0.0,0.0,33.0
2477661,9.0,183.0,4.0,3.0,40.0
2477661,10.0,156.0,0.0,0.0,34.0
2477661,11.0,20.0,0.0,0.0,5.0
2477661,12.0,18.0,0.0,1.0,0.0
2478374,2.0,2.0,0.0,0.0,0.0
2478994,6.0,0.0,0.0,0.0,0.0
2479028,6.0,51.0,0.0,1.0,5.0
2479028,7.0,116.0,0.0,0.0,10.0
2479028,8.0,126.0,0.0,0.0,4.0
2479028,9.0,176.0,0.0,0.0,33.0
2479028,10.0,5.0,0.0,0.0,0.0
2479214,1.0,758.0,731.0,0.0,0.0
2479214,2.0,487.0,369.0,0.0,0.0
2479214,3.0,4014.0,2294.0,0.0,0.0
2479214,4.0,4816.0,2993.0,0.0,0.0
2479214,5.0,2796.0,2233.0,0.0,0.0
2479214,6.0,1276.0,1503.0,0.0,0.0
2479214,7.0,520.0,589.0,0.0,0.0
2479214,8.0,388.0,304.0,0.0,0.0
2479214,9.0,215.0,112.0,0.0,1.0
2479214,10.0,1243.0,472.0,0.0,0.0
2479214,11.0,719.0,433.0,0.0,0.0
2479214,12.0,743.0,621.0,0.0,0.0
2479427,6.0,45.0,0.0,0.0,2.0
2479427,7.0,37.0,0.0,0.0,5.0
2479427,8.0,10.0,0.0,0.0,2.0
2479907,2.0,142.0,0.0,1.0,5.0
2479907,3.0,898.0,270.0,12.0,104.0
2479907,4.0,712.0,473.0,14.0,120.0
2479907,5.0,558.0,472.0,21.0,105.0
2479907,6.0,251.0,336.0,9.0,64.0
2480050,6.0,0.0,0.0,0.0,3.0
2480646,1.0,125.0,194.0,4.0,16.0
2480646,2.0,127.0,133.0,4.0,14.0
2480646,3.0,871.0,278.0,12.0,66.0
2480646,4.0,642.0,345.0,21.0,74.0
2480646,5.0,366.0,321.0,25.0,63.0
2480646,6.0,199.0,337.0,16.0,51.0
2480646,7.0,132.0,262.0,10.0,33.0
2480646,8.0,117.0,181.0,7.0,28.0
2480646,9.0,64.0,103.0,6.0,17.0
2480646,10.0,93.0,145.0,1.0,7.0
2480646,11.0,98.0,191.0,6.0,9.0
2480646,12.0,188.0,169.0,4.0,20.0
2480654,5.0,0.0,0.0,0.0,3.0
2481073,1.0,496.0,166.0,3.0,21.0
2481073,2.0,335.0,152.0,5.0,11.0
2481073,3.0,838.0,504.0,21.0,27.0
2481073,4.0,937.0,615.0,18.0,33.0
2481073,5.0,1705.0,620.0,22.0,77.0
2481073,6.0,1770.0,637.0,23.0,85.0
2481073,7.0,1570.0,621.0,28.0,61.0
2481073,8.0,1164.0,419.0,17.0,26.0
2481073,9.0,1090.0,237.0,17.0,20.0
2481073,10.0,776.0,234.0,12.0,60.0
2481073,11.0,515.0,177.0,5.0,15.0
2481073,12.0,431.0,178.0,5.0,12.0
2481286,1.0,53.0,11.0,0.0,0.0
2481286,2.0,75.0,17.0,1.0,2.0
2481286,3.0,169.0,23.0,0.0,17.0
2481286,4.0,154.0,22.0,0.0,11.0
2481286,5.0,72.0,8.0,0.0,4.0
2481286,6.0,80.0,45.0,0.0,11.0
2481286,7.0,193.0,62.0,0.0,13.0
2481286,8.0,102.0,8.0,0.0,5.0
2481286,9.0,77.0,19.0,0.0,1.0
2481286,10.0,103.0,6.0,0.0,4.0
2481286,11.0,25.0,19.0,0.0,1.0
2481286,12.0,29.0,6.0,0.0,22.0
2482525,1.0,5.0,0.0,0.0,1.0
2482525,2.0,1.0,0.0,0.0,0.0
2482525,3.0,40.0,1.0,0.0,4.0
2482525,4.0,22.0,0.0,2.0,1.0
2482525,5.0,30.0,0.0,0.0,0.0
2482525,6.0,2.0,0.0,0.0,0.0
2482525,7.0,1.0,0.0,0.0,2.0
2482525,8.0,3.0,1.0,0.0,0.0
2482525,9.0,7.0,0.0,0.0,0.0
2482525,10.0,3.0,0.0,0.0,0.0
2482525,11.0,2.0,0.0,0.0,0.0
2482525,12.0,8.0,0.0,0.0,0.0
2483408,1.0,12.0,0.0,0.0,1.0
2483408,2.0,0.0,0.0,0.0,0.0
2483408,3.0,13.0,0.0,2.0,2.0
2483408,4.0,6.0,0.0,0.0,3.0
2483408,5.0,19.0,0.0,2.0,4.0
2483408,6.0,8.0,0.0,0.0,2.0
2483408,7.0,5.0,0.0,0.0,0.0
2483408,8.0,3.0,0.0,0.0,0.0
2483408,9.0,9.0,0.0,0.0,2.0
2483408,10.0,6.0,0.0,0.0,0.0
2483408,11.0,5.0,0.0,0.0,0.0
2483408,12.0,7.0,0.0,0.0,1.0
2484072,1.0,0.0,0.0,0.0,0.0
2484072,2.0,0.0,0.0,0.0,0.0
2484072,3.0,0.0,0.0,0.0,0.0
2484072,6.0,1.0,0.0,0.0,0.0
2484072,7.0,6.0,0.0,0.0,2.0
2484072,8.0,0.0,0.0,0.0,1.0
2484072,9.0,0.0,0.0,0.0,0.0
2484072,10.0,0.0,0.0,0.0,0.0
2484072,11.0,0.0,0.0,0.0,0.0
2484072,12.0,1.0,0.0,0.0,1.0
2484676,6.0,9.0,0.0,0.0,2.0
2484676,7.0,30.0,0.0,0.0,16.0
2484676,8.0,3.0,0.0,0.0,2.0
2485680,1.0,267.0,330.0,8.0,15.0
2485680,2.0,144.0,257.0,8.0,13.0
2485680,3.0,216.0,352.0,5.0,21.0
2485680,4.0,371.0,381.0,18.0,33.0
2485680,5.0,327.0,305.0,12.0,29.0
2485680,6.0,196.0,200.0,8.0,26.0
2485680,7.0,8.0,71.0,2.0,2.0
2485680,8.0,451.0,510.0,13.0,58.0
2485680,9.0,296.0,144.0,2.0,34.0
